datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/08/10 16:37:00,AQUA_M-T,Brasil,PARA,ACARA,Amazonia,8,17,0,-2.03295,-48.48668,6
2021/08/10 16:37:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,5,0.1,0,-2.27345,-50.60735,13.5
2021/08/10 16:37:00,AQUA_M-T,Brasil,PARA,CONCORDIA DO PARA,Amazonia,7,14.8,0,-1.86577,-47.89384,7.6
2021/08/10 16:37:00,AQUA_M-T,Brasil,PARA,ACARA,Amazonia,5,16.9,0,-1.88301,-48.30453,13.7
2021/08/10 16:37:00,AQUA_M-T,Brasil,PARA,MELGACO,Amazonia,5,0.3,0,-1.68783,-50.82442,17.4
2021/08/10 16:37:00,AQUA_M-T,Brasil,PARA,OEIRAS DO PARA,Amazonia,4,0,0,-1.97461,-49.92072,15.5
2021/08/10 18:11:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,0,0.8,-7.4898,-57.8592,64.4
2021/08/10 18:11:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,0,0.8,-7.4912,-57.86399,61.4
2021/08/10 18:13:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,5,0,0.8,-6.09385,-57.89962,395
2021/08/10 18:13:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,5,0,0.8,-6.09713,-57.90359,273.1
2021/08/10 18:13:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,5,0,0.8,-6.1107,-57.88865,85.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.9,-6.53542,-53.16451,81.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.28224,-54.74955,17.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.97615,-53.55058,16.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-6.48922,-53.66542,479.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-7.27892,-55.71696,15.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-7.27998,-55.52729,24.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.8,-7.28176,-56.45721,13.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.8,-6.92276,-56.72663,5.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,31,0,1,-6.91709,-52.82028,1158.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,32,0,1,-6.91855,-52.83006,116.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,33,0,1,-6.92642,-52.8189,14.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,34,0,1,-6.92931,-52.83842,20
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-6.92979,-55.32424,141.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,35,0,1,-6.93074,-52.84811,17
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.93107,-55.33333,213.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.8,-6.94,-56.64186,16.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.93236,-55.34241,382.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-6.93882,-55.32293,153.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-6.9401,-55.33202,250.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.94139,-55.34109,137.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.8,-6.9414,-56.6519,7.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.95302,-55.6205,34.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.95432,-55.62974,13.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.98297,-55.90155,92.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.98428,-55.91097,29.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.99082,-55.89076,37.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.99215,-55.90023,46.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,69,0,1,-6.99578,-52.54023,11.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,70,0,1,-6.99726,-52.55024,27.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-7.0038,-55.71731,9.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-7.00511,-55.72662,23.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-7.01077,-55.05687,40
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.85673,-55.59372,36.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.86452,-55.51751,105.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.86452,-55.58319,12.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.87229,-55.50701,17.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.86582,-55.59241,15.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.87101,-55.56347,53.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.8723,-55.57269,27.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.87359,-55.51621,29.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-6.87489,-55.5254,10.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.8775,-55.60955,286.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.8762,-55.60034,209.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.7,-6.88009,-55.56219,115.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,28,0,1,-6.89911,-52.80964,125.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,28,0,1,-6.90486,-52.80212,106.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,32,0,1,-8.1515,-52.12939,20.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.1962,-55.37514,10
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.2079,-55.39242,93.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.2092,-55.40174,94.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.21697,-55.25869,17.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.217,-55.39109,289.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.21831,-55.4004,286.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.22474,-55.24813,194.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.21961,-55.40972,185.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.22604,-55.25735,1193.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.22611,-55.38976,25.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-8.22734,-55.26657,200
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.22741,-55.39908,83.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.22872,-55.40839,91.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.2325,-55.23758,42.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.23381,-55.24682,139.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.23511,-55.25604,192.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-8.23641,-55.26527,46.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.24152,-55.1706,19.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.24157,-55.23626,75.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.24282,-55.17978,108
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-8.24288,-55.2455,72.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.24933,-55.22573,15.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.24413,-55.189,12.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-8.24419,-55.25475,6.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.25064,-55.23495,21.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.8,-8.2575,-55.54733,7.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.2578,-55.16248,19.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.25972,-55.23367,12.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-8.2584,-55.2244,16.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.26684,-55.22697,13.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.27332,-55.20718,22.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.28238,-55.20586,31.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.27461,-55.2164,35.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.28367,-55.21505,24.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.2859,-54.70554,75.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.28718,-54.71459,40.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.3013,-54.74951,12
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.31601,-55.11666,79
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.31731,-55.12584,82.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.32001,-55.27586,15.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.32131,-55.28514,11.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.32397,-55.36998,12.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.33832,-55.40593,90.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.32506,-55.11536,20.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.32658,-55.38856,17.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.35523,-55.39395,27.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.36434,-55.39264,237.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.36566,-55.40195,84.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,57,0,1,-8.41451,-50.42043,33.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,94,0,1,-8.48678,-49.40879,12.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.50767,-55.30285,19.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.9,-8.50897,-55.31213,16.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.69564,-54.6768,13.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-8.69692,-54.68583,15.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,79,0,1,-8.85369,-50.94897,57.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,79,0,1,-8.85547,-50.96051,73.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,76,0,1,-8.86378,-50.94734,23.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,76,0,1,-8.86554,-50.95885,17.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,73,0,1,-8.87386,-50.9457,14.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,73,0,1,-8.87563,-50.95729,22.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,63,0,1,-9.14279,-49.99625,19.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,33,0,1,-9.26669,-50.64777,26.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-9.35085,-55.09129,18.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,1,-9.35605,-55.0621,12.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-9.35994,-55.08998,18.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,14,0,1,-9.36644,-55.07011,34.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,34,0,1,-9.38629,-56.19389,18.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0,0.9,-5.30354,-51.20924,39.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0,0.9,-5.34849,-51.15141,9.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,21,0,0.9,-5.67461,-50.10585,18.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,21,0,1,-5.67693,-50.12071,11.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,21,0,0.9,-5.67696,-50.11126,19.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.7,-5.75601,-55.73721,17.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,42,0,1,-5.75814,-51.71273,24.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,43,0,1,-5.75643,-51.70135,31.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,43,0,1,-5.76649,-51.69989,45.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,42,0,1,-5.76819,-51.71125,31.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,19,0.3,0.8,-5.7786,-52.39528,137.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,15,0.3,0.8,-5.78016,-52.40583,25.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.8005,-53.30338,43.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.8019,-53.31292,483.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.80974,-53.30202,6.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.8033,-53.32248,104.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.81114,-53.3116,162.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.81254,-53.32118,216.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.81393,-53.33064,93.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.81406,-53.5236,33.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.82322,-53.52225,80.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.81545,-53.53306,39.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.83101,-53.5115,25.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.83238,-53.52088,75.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.83376,-53.53027,67.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.84565,-53.54768,47.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.85344,-53.53697,57.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.85481,-53.54637,53.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.8626,-53.53564,20.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,33,0,0.9,-5.87802,-52.18104,24.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,31,0,0.9,-5.87956,-52.19161,40.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.93999,-53.6228,39.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.94911,-53.62137,17.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.9826,-53.5305,30.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-5.99014,-53.34078,28.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.98395,-53.53987,71.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.99153,-53.35027,42.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-5.99292,-53.35973,27.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.9,-5.99935,-53.33942,28.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-6.00074,-53.3489,12.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-6.00213,-53.35839,17.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1.4,1,-6.02314,-52.4734,48.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1.6,1,-6.0255,-52.46725,112.3
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,1.4,1,-6.02704,-52.47756,115.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.9,-6.01746,-52.56836,17.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,2.1,0.7,-6.04464,-52.4644,90.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,1.9,0.7,-6.04617,-52.47466,114.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.7,-6.04999,-57.65901,10.2
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,2.1,0.9,-6.05421,-52.46295,216.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.9,-6.05871,-53.3598,12.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,1.9,0.7,-6.05574,-52.47323,146.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.06008,-53.36933,10.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.9,-6.07291,-52.71949,20
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.08221,-57.89457,18.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.09071,-57.88182,24.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.09227,-57.89323,64.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.09761,-57.85764,31.5
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0.1,0.8,-6.09668,-57.77729,14.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.09918,-57.86906,14
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.10076,-57.88051,52.8
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.10233,-57.89188,57
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.7,-6.10818,-55.82174,43.1
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-6.10935,-53.96789,221.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-6.11067,-53.97701,140
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.7,-6.10949,-55.83099,23.9
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,CURIONOPOLIS,Amazonia,21,0,1,-6.11591,-49.60002,18.7
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0.1,0.8,-6.12031,-57.72834,14.6
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0.1,0.8,-6.12187,-57.73943,21.4
2021/08/11 17:17:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.8,-6.1299,-53.91822,6.8
